instance,best_cost,optimum,iter,iter_last_increase,temperature,alpha
wuf50-218-M wuf50-0248.mwcnf,20453,20453,8,8,10000,0.9999
wuf50-218-M wuf50-0248.mwcnf,20453,20453,0,0,10000,0.9999
wuf50-218-M wuf50-0248.mwcnf,20453,20453,0,0,10000,0.9999
wuf50-218-M wuf50-0792.mwcnf,29960,29960,3400,3400,10000,0.9999
wuf50-218-M wuf50-0792.mwcnf,29960,29960,1158160,1158160,10000,0.9999
wuf50-218-M wuf50-0792.mwcnf,29960,29960,2313984,2313984,10000,0.9999
wuf50-218-M wuf50-0792.mwcnf,29960,29960,1151292,1151292,10000,0.9999
wuf50-218-M wuf50-0792.mwcnf,29960,29960,1164736,1164736,10000,0.9999
wuf50-218-M wuf50-0792.mwcnf,29960,29960,1157144,1157144,10000,0.9999
wuf50-218-M wuf50-0792.mwcnf,29960,29960,7178,7178,10000,0.9999
wuf50-218-M wuf50-0792.mwcnf,29960,29960,1152443,1152443,10000,0.9999
wuf50-218-M wuf50-0792.mwcnf,29960,29960,3454318,3454318,10000,0.9999
wuf50-218-M wuf50-0792.mwcnf,29960,29960,1154075,1154075,10000,0.9999
wuf50-218-M wuf50-0386.mwcnf,15529,15529,3624,3624,10000,0.9999
wuf50-218-M wuf50-0386.mwcnf,15529,15529,536,536,10000,0.9999
wuf50-218-M wuf50-0386.mwcnf,15529,15529,1161475,1161475,10000,0.9999
wuf50-218-M wuf50-0386.mwcnf,15529,15529,1154084,1154084,10000,0.9999
wuf50-218-M wuf50-0386.mwcnf,15529,15529,6575,6575,10000,0.9999
wuf50-218-M wuf50-0386.mwcnf,15529,15529,6031,6031,10000,0.9999
wuf50-218-M wuf50-0386.mwcnf,15529,15529,1151543,1151543,10000,0.9999
wuf50-218-M wuf50-0386.mwcnf,15529,15529,8296,8296,10000,0.9999
wuf50-218-M wuf50-0386.mwcnf,15529,15529,2304150,2304150,10000,0.9999
wuf50-218-M wuf50-0386.mwcnf,15529,15529,1155197,1155197,10000,0.9999
wuf50-218-M wuf50-0748.mwcnf,2971,2971,13729,13729,10000,0.9999
