instance,best_cost,optimum,iter,iter_last_increase,temperature,alpha
wuf50-218-M wuf50-0107.mwcnf,35376,35376,2498,2498,10000,0.999
wuf50-218-M wuf50-0108.mwcnf,31254,31254,3721,3721,10000,0.999
wuf50-218-M wuf50-0108.mwcnf,31254,31254,117916,117916,10000,0.999
wuf50-218-M wuf50-0108.mwcnf,31254,31254,4201,4201,10000,0.999
wuf50-218-M wuf50-0109.mwcnf,30086,30086,3660,3660,10000,0.999
wuf50-218-M wuf50-0109.mwcnf,30086,30086,9264,9264,10000,0.999
wuf50-218-M wuf50-0109.mwcnf,30086,30086,12013,12013,10000,0.999
wuf50-218-M wuf50-011.mwcnf,40535,40535,173,173,10000,0.999
wuf50-218-M wuf50-011.mwcnf,40535,40535,665,665,10000,0.999
wuf50-218-M wuf50-011.mwcnf,40535,40535,86,86,10000,0.999
wuf50-218-M wuf50-0110.mwcnf,32915,33540,575406,226,10000,0.999
wuf50-218-M wuf50-0110.mwcnf,33540,33540,121431,121431,10000,0.999
wuf50-218-M wuf50-0110.mwcnf,33540,33540,232703,232703,10000,0.999
wuf50-218-M wuf50-0111.mwcnf,42009,42009,207,207,10000,0.999
wuf50-218-M wuf50-0111.mwcnf,42009,42009,199,199,10000,0.999
wuf50-218-M wuf50-0111.mwcnf,42009,42009,15,15,10000,0.999
wuf50-218-M wuf50-0112.mwcnf,28580,28580,115765,115765,10000,0.999
wuf50-218-M wuf50-0112.mwcnf,28580,28580,286,286,10000,0.999
wuf50-218-M wuf50-0112.mwcnf,28580,28580,272,272,10000,0.999
wuf50-218-M wuf50-0113.mwcnf,34995,34995,936,936,10000,0.999
wuf50-218-M wuf50-0113.mwcnf,34995,34995,4191,4191,10000,0.999
wuf50-218-M wuf50-0113.mwcnf,34995,34995,1466,1466,10000,0.999
wuf50-218-M wuf50-0114.mwcnf,39085,39085,2773,2773,10000,0.999
wuf50-218-M wuf50-0114.mwcnf,39085,39085,130261,130261,10000,0.999
wuf50-218-M wuf50-0114.mwcnf,39085,39085,12622,12622,10000,0.999
wuf50-218-M wuf50-0115.mwcnf,35738,35738,115296,115296,10000,0.999
wuf50-218-M wuf50-0115.mwcnf,35738,35738,346351,346351,10000,0.999
wuf50-218-M wuf50-0115.mwcnf,35738,35738,237538,237538,10000,0.999
wuf50-218-M wuf50-0116.mwcnf,39552,39552,13775,13775,10000,0.999
wuf50-218-M wuf50-0116.mwcnf,39552,39552,11150,11150,10000,0.999
wuf50-218-M wuf50-0116.mwcnf,39552,39552,3279,3279,10000,0.999
wuf50-218-M wuf50-0117.mwcnf,42805,42805,3082,3082,10000,0.999
wuf50-218-M wuf50-0117.mwcnf,42805,42805,239674,239674,10000,0.999
wuf50-218-M wuf50-0117.mwcnf,42805,42805,231378,231378,10000,0.999
wuf50-218-M wuf50-0118.mwcnf,38718,38718,0,0,10000,0.999
wuf50-218-M wuf50-0118.mwcnf,38718,38718,0,0,10000,0.999
wuf50-218-M wuf50-0118.mwcnf,38718,38718,115093,43,10000,0.999
wuf50-218-M wuf50-0119.mwcnf,30392,30392,248,248,10000,0.999
wuf50-218-M wuf50-0119.mwcnf,30392,30392,1186,1186,10000,0.999
wuf50-218-M wuf50-0119.mwcnf,30392,30392,339,339,10000,0.999
wuf50-218-M wuf50-012.mwcnf,20501,20501,2809,2809,10000,0.999
wuf50-218-M wuf50-012.mwcnf,20501,20501,1372,1372,10000,0.999
wuf50-218-M wuf50-012.mwcnf,20501,20501,120107,120107,10000,0.999
wuf50-218-M wuf50-0120.mwcnf,44957,44957,56,56,10000,0.999
wuf50-218-M wuf50-0120.mwcnf,44957,44957,2189,2189,10000,0.999
wuf50-218-M wuf50-0120.mwcnf,44957,44957,109,109,10000,0.999
wuf50-218-M wuf50-0121.mwcnf,41273,41273,59,59,10000,0.999
wuf50-218-M wuf50-0121.mwcnf,41273,41273,0,0,10000,0.999
wuf50-218-M wuf50-0121.mwcnf,41273,41273,0,0,10000,0.999
wuf50-218-M wuf50-0122.mwcnf,30378,30378,364,364,10000,0.999
wuf50-218-M wuf50-0122.mwcnf,30378,30378,450,450,10000,0.999
wuf50-218-M wuf50-0122.mwcnf,30378,30378,4143,4143,10000,0.999
wuf50-218-M wuf50-0123.mwcnf,37209,37209,117139,117139,10000,0.999
wuf50-218-M wuf50-0123.mwcnf,28563,37209,575410,200,10000,0.999
wuf50-218-M wuf50-0123.mwcnf,37209,37209,9939,9939,10000,0.999
wuf50-218-M wuf50-0124.mwcnf,21568,21568,387,387,10000,0.999
wuf50-218-M wuf50-0124.mwcnf,21568,21568,232392,232392,10000,0.999
wuf50-218-M wuf50-0124.mwcnf,21568,21568,248,248,10000,0.999
wuf50-218-M wuf50-0125.mwcnf,21897,21897,99,99,10000,0.999
wuf50-218-M wuf50-0125.mwcnf,21897,21897,66,66,10000,0.999
wuf50-218-M wuf50-0125.mwcnf,21897,21897,90,90,10000,0.999
wuf50-218-M wuf50-0126.mwcnf,19683,19683,230347,230347,10000,0.999
wuf50-218-M wuf50-0126.mwcnf,19683,19683,346906,346906,10000,0.999
wuf50-218-M wuf50-0126.mwcnf,19683,19683,460450,460450,10000,0.999
wuf50-218-M wuf50-0127.mwcnf,23863,23863,2922,2922,10000,0.999
wuf50-218-M wuf50-0127.mwcnf,23863,23863,1875,1875,10000,0.999
wuf50-218-M wuf50-0127.mwcnf,23863,23863,584,584,10000,0.999
wuf50-218-M wuf50-0128.mwcnf,23635,23635,10,10,10000,0.999
wuf50-218-M wuf50-0128.mwcnf,23635,23635,1665,1665,10000,0.999
wuf50-218-M wuf50-0128.mwcnf,23635,23635,0,0,10000,0.999
wuf50-218-M wuf50-0129.mwcnf,21665,21665,17,17,10000,0.999
wuf50-218-M wuf50-0129.mwcnf,21665,21665,15,15,10000,0.999
wuf50-218-M wuf50-0129.mwcnf,21665,21665,19,19,10000,0.999
wuf50-218-M wuf50-013.mwcnf,21681,21681,9594,9594,10000,0.999
wuf50-218-M wuf50-013.mwcnf,21681,21681,8029,8029,10000,0.999
wuf50-218-M wuf50-013.mwcnf,21681,21681,145830,145830,10000,0.999
wuf50-218-M wuf50-0130.mwcnf,18182,18182,246,246,10000,0.999
wuf50-218-M wuf50-0130.mwcnf,18182,18182,65,65,10000,0.999
wuf50-218-M wuf50-0130.mwcnf,18182,18182,167,167,10000,0.999
wuf50-218-M wuf50-0131.mwcnf,17818,17818,10688,10688,10000,0.999
wuf50-218-M wuf50-0131.mwcnf,17818,17818,232959,232959,10000,0.999
wuf50-218-M wuf50-0131.mwcnf,17818,17818,467455,467455,10000,0.999
wuf50-218-M wuf50-0132.mwcnf,23903,23903,115186,115186,10000,0.999
wuf50-218-M wuf50-0132.mwcnf,23903,23903,5769,5769,10000,0.999
wuf50-218-M wuf50-0132.mwcnf,23903,23903,115233,115233,10000,0.999
wuf50-218-M wuf50-0133.mwcnf,24392,24392,21,21,10000,0.999
wuf50-218-M wuf50-0133.mwcnf,24392,24392,116,116,10000,0.999
wuf50-218-M wuf50-0133.mwcnf,24392,24392,15,15,10000,0.999
wuf50-218-M wuf50-0134.mwcnf,21363,21363,15,15,10000,0.999
wuf50-218-M wuf50-0134.mwcnf,21363,21363,90,90,10000,0.999
wuf50-218-M wuf50-0134.mwcnf,21363,21363,15,15,10000,0.999
wuf50-218-M wuf50-0135.mwcnf,20459,20459,510,510,10000,0.999
wuf50-218-M wuf50-0135.mwcnf,20459,20459,232980,232980,10000,0.999
wuf50-218-M wuf50-0135.mwcnf,20459,20459,19,19,10000,0.999
wuf50-218-M wuf50-0136.mwcnf,16953,16953,5143,5143,10000,0.999
wuf50-218-M wuf50-0136.mwcnf,16953,16953,362678,362678,10000,0.999
wuf50-218-M wuf50-0136.mwcnf,16953,16953,13771,13771,10000,0.999
wuf50-218-M wuf50-0137.mwcnf,21584,21584,1806,1806,10000,0.999
wuf50-218-M wuf50-0137.mwcnf,21584,21584,8177,8177,10000,0.999
wuf50-218-M wuf50-0137.mwcnf,21584,21584,3302,3302,10000,0.999
wuf50-218-M wuf50-0138.mwcnf,19452,19452,532,532,10000,0.999
wuf50-218-M wuf50-0138.mwcnf,19452,19452,345298,345298,10000,0.999
wuf50-218-M wuf50-0138.mwcnf,19452,19452,705,705,10000,0.999
wuf50-218-M wuf50-0139.mwcnf,25605,25605,0,0,10000,0.999
wuf50-218-M wuf50-0139.mwcnf,25605,25605,3236,3236,10000,0.999
wuf50-218-M wuf50-0139.mwcnf,25605,25605,2370,2370,10000,0.999
wuf50-218-M wuf50-014.mwcnf,20479,20479,213,213,10000,0.999
wuf50-218-M wuf50-014.mwcnf,20479,20479,262,262,10000,0.999
wuf50-218-M wuf50-014.mwcnf,20479,20479,0,0,10000,0.999
wuf50-218-M wuf50-0140.mwcnf,20498,20498,2185,2185,10000,0.999
wuf50-218-M wuf50-0140.mwcnf,19320,20498,575429,471619,10000,0.999
wuf50-218-M wuf50-0140.mwcnf,20498,20498,17570,17570,10000,0.999
wuf50-218-M wuf50-0141.mwcnf,18330,18330,8812,8812,10000,0.999
wuf50-218-M wuf50-0141.mwcnf,18330,18330,234591,234591,10000,0.999
wuf50-218-M wuf50-0141.mwcnf,18330,18330,463819,463819,10000,0.999
wuf50-218-M wuf50-0142.mwcnf,24544,24544,1021,1021,10000,0.999
wuf50-218-M wuf50-0142.mwcnf,24544,24544,82,82,10000,0.999
wuf50-218-M wuf50-0142.mwcnf,24544,24544,190,190,10000,0.999
wuf50-218-M wuf50-0143.mwcnf,22986,22986,210,210,10000,0.999
wuf50-218-M wuf50-0143.mwcnf,22986,22986,212,212,10000,0.999
wuf50-218-M wuf50-0143.mwcnf,22986,22986,876,876,10000,0.999
wuf50-218-M wuf50-0144.mwcnf,18089,18089,0,0,10000,0.999
wuf50-218-M wuf50-0144.mwcnf,18089,18089,16,16,10000,0.999
wuf50-218-M wuf50-0144.mwcnf,18089,18089,0,0,10000,0.999
wuf50-218-M wuf50-0145.mwcnf,24608,24608,144,144,10000,0.999
wuf50-218-M wuf50-0145.mwcnf,24608,24608,1009,1009,10000,0.999
wuf50-218-M wuf50-0145.mwcnf,24608,24608,93,93,10000,0.999
wuf50-218-M wuf50-0146.mwcnf,28180,28180,0,0,10000,0.999
wuf50-218-M wuf50-0146.mwcnf,28180,28180,183,183,10000,0.999
wuf50-218-M wuf50-0146.mwcnf,28180,28180,101,101,10000,0.999
wuf50-218-M wuf50-0147.mwcnf,21137,21137,44,44,10000,0.999
wuf50-218-M wuf50-0147.mwcnf,21137,21137,1394,1394,10000,0.999
wuf50-218-M wuf50-0147.mwcnf,21137,21137,1106,1106,10000,0.999
wuf50-218-M wuf50-0148.mwcnf,26362,26362,217,217,10000,0.999
wuf50-218-M wuf50-0148.mwcnf,26362,26362,115,115,10000,0.999
wuf50-218-M wuf50-0148.mwcnf,26362,26362,998,998,10000,0.999
wuf50-218-M wuf50-0149.mwcnf,25845,25845,3330,3330,10000,0.999
wuf50-218-M wuf50-0149.mwcnf,25845,25845,8457,8457,10000,0.999
wuf50-218-M wuf50-0149.mwcnf,25845,25845,8233,8233,10000,0.999
wuf50-218-M wuf50-015.mwcnf,20077,20077,230775,230775,10000,0.999
wuf50-218-M wuf50-015.mwcnf,20077,20077,5141,5141,10000,0.999
wuf50-218-M wuf50-015.mwcnf,20077,20077,230236,230236,10000,0.999
wuf50-218-M wuf50-0150.mwcnf,20332,20332,118681,118681,10000,0.999
wuf50-218-M wuf50-0150.mwcnf,20332,20332,9011,9011,10000,0.999
wuf50-218-M wuf50-0150.mwcnf,20332,20332,1171,1171,10000,0.999
wuf50-218-M wuf50-0151.mwcnf,23181,23181,367,367,10000,0.999
wuf50-218-M wuf50-0151.mwcnf,23181,23181,249,249,10000,0.999
wuf50-218-M wuf50-0151.mwcnf,23181,23181,239,239,10000,0.999
wuf50-218-M wuf50-0152.mwcnf,19034,19034,271,271,10000,0.999
wuf50-218-M wuf50-0152.mwcnf,19034,19034,763,763,10000,0.999
wuf50-218-M wuf50-0152.mwcnf,19034,19034,5142,5142,10000,0.999
wuf50-218-M wuf50-0153.mwcnf,17728,17728,220,220,10000,0.999
wuf50-218-M wuf50-0153.mwcnf,17728,17728,98,98,10000,0.999
wuf50-218-M wuf50-0153.mwcnf,17728,17728,9,9,10000,0.999
wuf50-218-M wuf50-0154.mwcnf,24932,24932,347670,347670,10000,0.999
wuf50-218-M wuf50-0154.mwcnf,24932,24932,115217,115217,10000,0.999
wuf50-218-M wuf50-0154.mwcnf,24932,24932,230181,230181,10000,0.999
wuf50-218-M wuf50-0155.mwcnf,18181,18181,162,162,10000,0.999
wuf50-218-M wuf50-0155.mwcnf,18181,18181,150,150,10000,0.999
wuf50-218-M wuf50-0155.mwcnf,18181,18181,230298,230298,10000,0.999
wuf50-218-M wuf50-0156.mwcnf,25943,25943,362,362,10000,0.999
wuf50-218-M wuf50-0156.mwcnf,25943,25943,230347,230347,10000,0.999
wuf50-218-M wuf50-0156.mwcnf,25943,25943,1379,1379,10000,0.999
wuf50-218-M wuf50-0157.mwcnf,22938,22938,6788,6788,10000,0.999
wuf50-218-M wuf50-0157.mwcnf,22938,22938,17886,17886,10000,0.999
wuf50-218-M wuf50-0157.mwcnf,22938,22938,12761,12761,10000,0.999
wuf50-218-M wuf50-0158.mwcnf,19545,19545,0,0,10000,0.999
wuf50-218-M wuf50-0158.mwcnf,19545,19545,755,755,10000,0.999
wuf50-218-M wuf50-0158.mwcnf,19545,19545,47,47,10000,0.999
wuf50-218-M wuf50-0159.mwcnf,19938,23873,575408,8,10000,0.999
wuf50-218-M wuf50-0159.mwcnf,23873,23873,230209,230209,10000,0.999
wuf50-218-M wuf50-0159.mwcnf,23873,23873,230633,230633,10000,0.999
wuf50-218-M wuf50-016.mwcnf,27345,27345,166,166,10000,0.999
wuf50-218-M wuf50-016.mwcnf,27345,27345,36,36,10000,0.999
wuf50-218-M wuf50-016.mwcnf,27345,27345,849,849,10000,0.999
wuf50-218-M wuf50-0160.mwcnf,19200,19200,516,516,10000,0.999
wuf50-218-M wuf50-0160.mwcnf,19200,19200,3110,3110,10000,0.999
wuf50-218-M wuf50-0160.mwcnf,19200,19200,231041,231041,10000,0.999
wuf50-218-M wuf50-0161.mwcnf,19229,19229,132946,132946,10000,0.999
wuf50-218-M wuf50-0161.mwcnf,19229,19229,117628,117628,10000,0.999
wuf50-218-M wuf50-0161.mwcnf,19229,19229,469,469,10000,0.999
wuf50-218-M wuf50-0162.mwcnf,19725,19725,14,14,10000,0.999
wuf50-218-M wuf50-0162.mwcnf,19725,19725,223,223,10000,0.999
wuf50-218-M wuf50-0162.mwcnf,19725,19725,725,725,10000,0.999
wuf50-218-M wuf50-0163.mwcnf,20000,20000,0,0,10000,0.999
wuf50-218-M wuf50-0163.mwcnf,20000,20000,22,22,10000,0.999
wuf50-218-M wuf50-0163.mwcnf,20000,20000,398,398,10000,0.999
wuf50-218-M wuf50-0164.mwcnf,18182,18182,9,9,10000,0.999
wuf50-218-M wuf50-0164.mwcnf,18182,18182,40,40,10000,0.999
wuf50-218-M wuf50-0164.mwcnf,18182,18182,1451,1451,10000,0.999
wuf50-218-M wuf50-0165.mwcnf,18813,18813,115148,115148,10000,0.999
wuf50-218-M wuf50-0165.mwcnf,18813,18813,0,0,10000,0.999
wuf50-218-M wuf50-0165.mwcnf,18813,18813,147,147,10000,0.999
wuf50-218-M wuf50-0166.mwcnf,17479,17479,208,208,10000,0.999
wuf50-218-M wuf50-0166.mwcnf,17479,17479,2332,2332,10000,0.999
wuf50-218-M wuf50-0166.mwcnf,17479,17479,228,228,10000,0.999
wuf50-218-M wuf50-0167.mwcnf,21203,21203,935,935,10000,0.999
wuf50-218-M wuf50-0167.mwcnf,21203,21203,2080,2080,10000,0.999
wuf50-218-M wuf50-0167.mwcnf,21203,21203,3143,3143,10000,0.999
wuf50-218-M wuf50-0168.mwcnf,19241,19241,203,203,10000,0.999
wuf50-218-M wuf50-0168.mwcnf,19241,19241,131,131,10000,0.999
wuf50-218-M wuf50-0168.mwcnf,19241,19241,106,106,10000,0.999
wuf50-218-M wuf50-0169.mwcnf,21821,21821,461308,461308,10000,0.999
wuf50-218-M wuf50-0169.mwcnf,21821,21821,7329,7329,10000,0.999
wuf50-218-M wuf50-0169.mwcnf,21821,21821,238297,238297,10000,0.999
wuf50-218-M wuf50-017.mwcnf,15369,15369,32,32,10000,0.999
wuf50-218-M wuf50-017.mwcnf,15369,15369,1235,1235,10000,0.999
wuf50-218-M wuf50-017.mwcnf,15369,15369,263,263,10000,0.999
wuf50-218-M wuf50-0170.mwcnf,21381,21381,460364,460364,10000,0.999
wuf50-218-M wuf50-0170.mwcnf,21381,21381,700,700,10000,0.999
wuf50-218-M wuf50-0170.mwcnf,21381,21381,347931,347931,10000,0.999
wuf50-218-M wuf50-0171.mwcnf,23823,23823,2346,2346,10000,0.999
wuf50-218-M wuf50-0171.mwcnf,23823,23823,504,504,10000,0.999
wuf50-218-M wuf50-0171.mwcnf,23823,23823,727,727,10000,0.999
wuf50-218-M wuf50-0172.mwcnf,20000,20000,82,82,10000,0.999
wuf50-218-M wuf50-0172.mwcnf,20000,20000,654,654,10000,0.999
wuf50-218-M wuf50-0172.mwcnf,20000,20000,0,0,10000,0.999
wuf50-218-M wuf50-0173.mwcnf,18387,18387,2155,2155,10000,0.999
wuf50-218-M wuf50-0173.mwcnf,18387,18387,477,477,10000,0.999
wuf50-218-M wuf50-0173.mwcnf,18387,18387,227,227,10000,0.999
wuf50-218-M wuf50-0174.mwcnf,21058,21058,118668,118668,10000,0.999
wuf50-218-M wuf50-0174.mwcnf,21058,21058,118370,118370,10000,0.999
wuf50-218-M wuf50-0174.mwcnf,21058,21058,116126,116126,10000,0.999
wuf50-218-M wuf50-0175.mwcnf,21563,21563,115080,0,10000,0.999
wuf50-218-M wuf50-0175.mwcnf,21563,21563,2597,2597,10000,0.999
wuf50-218-M wuf50-0175.mwcnf,21563,21563,0,0,10000,0.999
wuf50-218-M wuf50-0176.mwcnf,25907,25907,54,54,10000,0.999
wuf50-218-M wuf50-0176.mwcnf,25907,25907,36,36,10000,0.999
wuf50-218-M wuf50-0176.mwcnf,25907,25907,0,0,10000,0.999
wuf50-218-M wuf50-0177.mwcnf,20453,20453,20,20,10000,0.999
wuf50-218-M wuf50-0177.mwcnf,20453,20453,470,470,10000,0.999
wuf50-218-M wuf50-0177.mwcnf,20150,20453,575400,0,10000,0.999
wuf50-218-M wuf50-0178.mwcnf,15326,15326,122657,122657,10000,0.999
wuf50-218-M wuf50-0178.mwcnf,14028,15326,575431,841,10000,0.999
wuf50-218-M wuf50-0178.mwcnf,15326,15326,25097,25097,10000,0.999
wuf50-218-M wuf50-0179.mwcnf,26765,26765,102,102,10000,0.999
wuf50-218-M wuf50-0179.mwcnf,26765,26765,108,108,10000,0.999
wuf50-218-M wuf50-0179.mwcnf,26765,26765,329,329,10000,0.999
wuf50-218-M wuf50-018.mwcnf,22089,22089,6097,6097,10000,0.999
wuf50-218-M wuf50-018.mwcnf,22089,22089,22162,22162,10000,0.999
wuf50-218-M wuf50-018.mwcnf,22089,22089,7590,7590,10000,0.999
wuf50-218-M wuf50-0180.mwcnf,20541,20541,313,313,10000,0.999
wuf50-218-M wuf50-0180.mwcnf,20541,20541,345384,345384,10000,0.999
wuf50-218-M wuf50-0180.mwcnf,20541,20541,2,2,10000,0.999
wuf50-218-M wuf50-0181.mwcnf,23180,23180,0,0,10000,0.999
wuf50-218-M wuf50-0181.mwcnf,23180,23180,1,1,10000,0.999
wuf50-218-M wuf50-0181.mwcnf,23180,23180,3,3,10000,0.999
wuf50-218-M wuf50-0182.mwcnf,26815,26815,364,364,10000,0.999
wuf50-218-M wuf50-0182.mwcnf,26815,26815,39,39,10000,0.999
wuf50-218-M wuf50-0182.mwcnf,26815,26815,425,425,10000,0.999
wuf50-218-M wuf50-0183.mwcnf,21852,21852,23656,23656,10000,0.999
wuf50-218-M wuf50-0183.mwcnf,21852,21852,16156,16156,10000,0.999
wuf50-218-M wuf50-0183.mwcnf,21852,21852,13560,13560,10000,0.999
wuf50-218-M wuf50-0184.mwcnf,24089,24089,293,293,10000,0.999
wuf50-218-M wuf50-0184.mwcnf,24089,24089,435,435,10000,0.999
wuf50-218-M wuf50-0184.mwcnf,24089,24089,386,386,10000,0.999
wuf50-218-M wuf50-0185.mwcnf,22929,22929,5629,5629,10000,0.999
wuf50-218-M wuf50-0185.mwcnf,22929,22929,10969,10969,10000,0.999
wuf50-218-M wuf50-0185.mwcnf,22929,22929,17048,17048,10000,0.999
wuf50-218-M wuf50-0186.mwcnf,20876,20876,127165,127165,10000,0.999
wuf50-218-M wuf50-0186.mwcnf,20876,20876,0,0,10000,0.999
wuf50-218-M wuf50-0186.mwcnf,20876,20876,115081,21,10000,0.999
wuf50-218-M wuf50-0187.mwcnf,18427,18427,1005,1005,10000,0.999
wuf50-218-M wuf50-0187.mwcnf,18427,18427,413,413,10000,0.999
wuf50-218-M wuf50-0187.mwcnf,18427,18427,4508,4508,10000,0.999
wuf50-218-M wuf50-0188.mwcnf,15630,15975,575418,2008,10000,0.999
wuf50-218-M wuf50-0188.mwcnf,15975,15975,117394,117394,10000,0.999
wuf50-218-M wuf50-0188.mwcnf,15975,15975,460462,460462,10000,0.999
wuf50-218-M wuf50-0189.mwcnf,20960,20960,488,488,10000,0.999
wuf50-218-M wuf50-0189.mwcnf,20960,20960,700,700,10000,0.999
wuf50-218-M wuf50-0189.mwcnf,20960,20960,474522,474522,10000,0.999
wuf50-218-M wuf50-019.mwcnf,22726,22726,0,0,10000,0.999
wuf50-218-M wuf50-019.mwcnf,22726,22726,34,34,10000,0.999
wuf50-218-M wuf50-019.mwcnf,22726,22726,754,754,10000,0.999
wuf50-218-M wuf50-0190.mwcnf,22814,22814,5578,5578,10000,0.999
wuf50-218-M wuf50-0190.mwcnf,22814,22814,116017,116017,10000,0.999
wuf50-218-M wuf50-0190.mwcnf,22814,22814,9880,9880,10000,0.999
wuf50-218-M wuf50-0191.mwcnf,22543,22543,206,206,10000,0.999
wuf50-218-M wuf50-0191.mwcnf,22543,22543,43,43,10000,0.999
wuf50-218-M wuf50-0191.mwcnf,22543,22543,83,83,10000,0.999
wuf50-218-M wuf50-0192.mwcnf,19767,19767,230218,230218,10000,0.999
wuf50-218-M wuf50-0192.mwcnf,19767,19767,486693,486693,10000,0.999
wuf50-218-M wuf50-0192.mwcnf,19767,19767,460443,460443,10000,0.999
wuf50-218-M wuf50-0193.mwcnf,20995,20995,2519,2519,10000,0.999
wuf50-218-M wuf50-0193.mwcnf,20995,20995,115987,115987,10000,0.999
wuf50-218-M wuf50-0193.mwcnf,20995,20995,2786,2786,10000,0.999
wuf50-218-M wuf50-0194.mwcnf,23180,23180,0,0,10000,0.999
wuf50-218-M wuf50-0194.mwcnf,23180,23180,16,16,10000,0.999
wuf50-218-M wuf50-0194.mwcnf,23180,23180,39,39,10000,0.999
wuf50-218-M wuf50-0195.mwcnf,18385,18385,1640,1640,10000,0.999
wuf50-218-M wuf50-0195.mwcnf,18385,18385,123457,123457,10000,0.999
wuf50-218-M wuf50-0195.mwcnf,18385,18385,10959,10959,10000,0.999
wuf50-218-M wuf50-0196.mwcnf,16959,16959,117769,117769,10000,0.999
wuf50-218-M wuf50-0196.mwcnf,16887,16959,575415,230215,10000,0.999
wuf50-218-M wuf50-0196.mwcnf,16959,16959,460555,460555,10000,0.999
wuf50-218-M wuf50-0197.mwcnf,21817,21817,39,39,10000,0.999
wuf50-218-M wuf50-0197.mwcnf,21817,21817,72,72,10000,0.999
wuf50-218-M wuf50-0197.mwcnf,21817,21817,22,22,10000,0.999
wuf50-218-M wuf50-0198.mwcnf,16665,16665,4441,4441,10000,0.999
wuf50-218-M wuf50-0198.mwcnf,16665,16665,16367,16367,10000,0.999
wuf50-218-M wuf50-0198.mwcnf,16665,16665,10979,10979,10000,0.999
wuf50-218-M wuf50-0199.mwcnf,22278,22278,1301,1301,10000,0.999
wuf50-218-M wuf50-0199.mwcnf,22278,22278,230451,230451,10000,0.999
wuf50-218-M wuf50-0199.mwcnf,22278,22278,9370,9370,10000,0.999
wuf50-218-M wuf50-02.mwcnf,24366,24366,771,771,10000,0.999
wuf50-218-M wuf50-02.mwcnf,24366,24366,1728,1728,10000,0.999
wuf50-218-M wuf50-02.mwcnf,24366,24366,3,3,10000,0.999
wuf50-218-M wuf50-020.mwcnf,20052,20052,231164,231164,10000,0.999
wuf50-218-M wuf50-020.mwcnf,20052,20052,232217,232217,10000,0.999
wuf50-218-M wuf50-020.mwcnf,20052,20052,233866,233866,10000,0.999
wuf50-218-M wuf50-0200.mwcnf,18291,18291,115080,0,10000,0.999
wuf50-218-M wuf50-0200.mwcnf,18291,18291,230688,230688,10000,0.999
wuf50-218-M wuf50-0200.mwcnf,18291,18291,115198,115198,10000,0.999
wuf50-218-M wuf50-0201.mwcnf,20114,20114,5071,5071,10000,0.999
wuf50-218-M wuf50-0201.mwcnf,20114,20114,7437,7437,10000,0.999
wuf50-218-M wuf50-0201.mwcnf,20114,20114,233589,233589,10000,0.999
