instance,best_cost,optimum,iter,iter_last_increase,temperature,alpha
./data/wuf75-325/wuf75-325-M/wuf75-065.mwcnf,19877,21340,575462,15982,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-066.mwcnf,25075,25075,9204,9204,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-067.mwcnf,22213,22213,724,724,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-068.mwcnf,26054,26054,261266,261266,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-069.mwcnf,18245,18635,575416,3596,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-07.mwcnf,23053,23053,115458,115458,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-070.mwcnf,27023,27023,7157,7157,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-071.mwcnf,23695,23695,116753,116753,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-072.mwcnf,16450,18100,575413,333,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-073.mwcnf,17759,18370,575467,126307,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-074.mwcnf,18796,18796,28357,28357,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-075.mwcnf,25980,25980,116659,116659,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-076.mwcnf,21436,21436,2641,2641,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-077.mwcnf,26749,26749,370811,370811,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-078.mwcnf,25743,25743,230523,230523,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-079.mwcnf,21714,21714,12,12,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-08.mwcnf,23468,23468,115429,115429,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-080.mwcnf,23544,23544,117865,117865,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-081.mwcnf,21536,21536,1108,1108,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-082.mwcnf,21626,22393,575451,127791,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-083.mwcnf,23566,23566,3526,3526,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-084.mwcnf,26957,26957,346606,346606,10000,0.999
