instance,best_cost,optimum,iter,iter_last_increase,temperature,alpha
wuf75-325-M wuf75-030.mwcnf,22741,22741,11,11,100,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,132,132,100,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,6927,6927,100,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,6884,44,100,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,6953,6953,100,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,6934,6934,100,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,233,233,100,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,152,152,100,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,6921,6921,100,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,8,8,100,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,7005,7005,100,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,319,319,100,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,276200,0,100,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,69150,69150,100,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,69051,31,100,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,138143,138143,100,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,69112,69112,100,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,207168,207168,100,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,14,14,100,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,224,224,100,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,69201,69201,100,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,909,909,1000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,945,945,1000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,152,152,1000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,12,12,1000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,105,105,1000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,0,0,1000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,222,222,1000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,165,165,1000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,8,8,1000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,6,6,1000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,118,118,1000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,202,202,1000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,209,209,1000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,25,25,1000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,28,28,1000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,0,0,1000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,9172,9172,1000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,9190,9190,1000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,377,377,1000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,9388,9388,1000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,184472,184472,1000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,79,79,1000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,29,29,1000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,76,76,1000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,80,80,1000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,61,61,1000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,538,538,1000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,127,127,1000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,105,105,1000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,82,82,1000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,1645,1645,10000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,278,278,10000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,37,37,10000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,3308,3308,10000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,1248,1248,10000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,441,441,10000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,1169,1169,10000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,1400,1400,10000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,1324,1324,10000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,87,87,10000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,393,393,10000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,30,30,10000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,297,297,10000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,56,56,10000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,8,8,10000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,198,198,10000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,45924,45924,10000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,0,0,10000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,11471,11471,10000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,165,165,10000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,230187,230187,10000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,115859,115859,10000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,194,194,10000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,115090,20,10000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,460633,460633,10000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,115445,115445,10000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,70,70,10000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,259,259,10000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,101,101,10000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,230398,230398,10000,0.999
wuf75-325-M wuf75-030.mwcnf,22472,22741,6600,0,100000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,5327,5327,100000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,3570,3570,100000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,5406,5406,100000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,2666,2666,100000,0.9
wuf75-325-M wuf75-030.mwcnf,22472,22741,6600,0,100000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,5531,5531,100000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,574,574,100000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,4040,4040,100000,0.9
wuf75-325-M wuf75-030.mwcnf,22741,22741,1320,0,100000,0.9
wuf75-325-M wuf75-030.mwcnf,21934,22741,68750,0,100000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,0,0,100000,0.99
wuf75-325-M wuf75-030.mwcnf,22472,22741,68750,0,100000,0.99
wuf75-325-M wuf75-030.mwcnf,22472,22741,68750,0,100000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,55015,55015,100000,0.99
wuf75-325-M wuf75-030.mwcnf,21530,22741,68750,0,100000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,27500,0,100000,0.99
wuf75-325-M wuf75-030.mwcnf,22472,22741,68750,0,100000,0.99
wuf75-325-M wuf75-030.mwcnf,22472,22741,68751,13751,100000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,13751,13751,100000,0.99
wuf75-325-M wuf75-030.mwcnf,22741,22741,138090,0,100000,0.999
wuf75-325-M wuf75-030.mwcnf,21934,22741,690450,0,100000,0.999
wuf75-325-M wuf75-030.mwcnf,22472,22741,690457,27,100000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,138090,0,100000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,0,0,100000,0.999
wuf75-325-M wuf75-030.mwcnf,22472,22741,690450,0,100000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,138090,0,100000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,414272,276182,100000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,369534,369534,100000,0.999
wuf75-325-M wuf75-030.mwcnf,22741,22741,138106,138106,100000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,2208,2208,100,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,699,699,100,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,50,50,100,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,193,193,100,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,112,112,100,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,203,203,100,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,1445,1445,100,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,132,132,100,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,855,855,100,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,132,132,100,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,252,252,100,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,38,38,100,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,250,250,100,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,13782,13782,100,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,13788,13788,100,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,210,210,100,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,504,504,100,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,194,194,100,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,6979,6979,100,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,51,51,100,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,465,465,100,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,99,99,100,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,300,300,100,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,69086,69086,100,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,205,205,100,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,69091,69091,100,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,69072,69072,100,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,641,641,100,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,250,250,100,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,304,304,100,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,59,59,1000,0.9
wuf75-325-M wuf75-015.mwcnf,26110,26123,4423,223,1000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,3680,3680,1000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,1269,1269,1000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,282,282,1000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,2957,2957,1000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,1330,1330,1000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,2932,2932,1000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,2070,2070,1000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,1013,1013,1000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,9559,9559,1000,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,1461,1461,1000,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,9922,9922,1000,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,18622,18622,1000,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,1084,1084,1000,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,9289,9289,1000,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,59,59,1000,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,97,97,1000,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,2568,2568,1000,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,1495,1495,1000,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,276906,276906,1000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,773,773,1000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,92100,92100,1000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,2068,2068,1000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,199,199,1000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,1442,1442,1000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,3340,3340,1000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,187,187,1000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,153,153,1000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,1920,1920,1000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,1212,1212,10000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,2856,2856,10000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,384,384,10000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,832,832,10000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,1476,1476,10000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,25,25,10000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,737,737,10000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,3438,3438,10000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,205,205,10000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,1859,1859,10000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,15301,15301,10000,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,2935,2935,10000,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,3588,3588,10000,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,23510,23510,10000,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,24498,24498,10000,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,32,32,10000,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,572,572,10000,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,12420,12420,10000,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,2773,2773,10000,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,1284,1284,10000,0.99
wuf75-325-M wuf75-015.mwcnf,26123,26123,465568,465568,10000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,118220,118220,10000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,142,142,10000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,1359,1359,10000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,4764,4764,10000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,119259,119259,10000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,6415,6415,10000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,62,62,10000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,10614,10614,10000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,232288,232288,10000,0.999
wuf75-325-M wuf75-015.mwcnf,25537,26123,6606,6,100000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,577,577,100000,0.9
wuf75-325-M wuf75-015.mwcnf,26110,26123,6624,834,100000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,5587,5587,100000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,596,596,100000,0.9
wuf75-325-M wuf75-015.mwcnf,25753,26123,6616,5296,100000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,2412,2412,100000,0.9
wuf75-325-M wuf75-015.mwcnf,26110,26123,6607,907,100000,0.9
wuf75-325-M wuf75-015.mwcnf,25362,26123,6608,28,100000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,350,350,100000,0.9
wuf75-325-M wuf75-015.mwcnf,26123,26123,41256,41256,100000,0.99
wuf75-325-M wuf75-015.mwcnf,25719,26123,68753,3,100000,0.99
wuf75-325-M wuf75-015.mwcnf,25349,26123,68750,0,100000,0.99
wuf75-325-M wuf75-015.mwcnf,25443,26123,68750,0,100000,0.99
wuf75-325-M wuf75-015.mwcnf,24918,26123,68750,0,100000,0.99
wuf75-325-M wuf75-015.mwcnf,25584,26123,68755,13765,100000,0.99
wuf75-325-M wuf75-015.mwcnf,25288,26123,68756,6,100000,0.99
wuf75-325-M wuf75-015.mwcnf,25692,26123,68751,55001,100000,0.99
wuf75-325-M wuf75-015.mwcnf,25753,26123,68751,1,100000,0.99
wuf75-325-M wuf75-015.mwcnf,25503,26123,68762,13762,100000,0.99
wuf75-325-M wuf75-015.mwcnf,25935,26123,690457,552417,100000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,414273,138093,100000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,552385,552385,100000,0.999
wuf75-325-M wuf75-015.mwcnf,25753,26123,690453,3,100000,0.999
wuf75-325-M wuf75-015.mwcnf,25907,26123,690454,4,100000,0.999
wuf75-325-M wuf75-015.mwcnf,25524,26123,690450,0,100000,0.999
wuf75-325-M wuf75-015.mwcnf,25557,26123,690459,138149,100000,0.999
wuf75-325-M wuf75-015.mwcnf,25349,26123,690450,0,100000,0.999
wuf75-325-M wuf75-015.mwcnf,26123,26123,2,2,100000,0.999
