instance,best_cost,optimum,iter,iter_last_increase,temperature,alpha
wuf20-91-M wuf20-0814.mwcnf,6120,6120,2200,0,10000,0.9
wuf20-91-M wuf20-0814.mwcnf,6120,6120,4400,0,10000,0.9
wuf20-91-M wuf20-0814.mwcnf,6120,6120,9,9,10000,0.9
wuf20-91-M wuf20-0814.mwcnf,6120,6120,2,2,10000,0.9
wuf20-91-M wuf20-0814.mwcnf,6120,6120,164,164,10000,0.9
wuf20-91-M wuf20-0814.mwcnf,6120,6120,125,125,10000,0.9
wuf20-91-M wuf20-0814.mwcnf,6120,6120,2201,2201,10000,0.9
wuf20-91-M wuf20-0814.mwcnf,6120,6120,311,311,10000,0.9
wuf20-91-M wuf20-0814.mwcnf,6120,6120,616,616,10000,0.9
wuf20-91-M wuf20-0814.mwcnf,6120,6120,2021,2021,10000,0.9
wuf20-91-M wuf20-0814.mwcnf,6120,6120,1597,1597,10000,0.99
wuf20-91-M wuf20-0814.mwcnf,6120,6120,1569,1569,10000,0.99
wuf20-91-M wuf20-0814.mwcnf,6120,6120,1979,1979,10000,0.99
wuf20-91-M wuf20-0814.mwcnf,6120,6120,1961,1961,10000,0.99
wuf20-91-M wuf20-0814.mwcnf,6120,6120,13188,13188,10000,0.99
wuf20-91-M wuf20-0814.mwcnf,6120,6120,1918,1918,10000,0.99
wuf20-91-M wuf20-0814.mwcnf,6120,6120,2987,2987,10000,0.99
wuf20-91-M wuf20-0814.mwcnf,6120,6120,3490,3490,10000,0.99
wuf20-91-M wuf20-0814.mwcnf,6120,6120,2122,2122,10000,0.99
wuf20-91-M wuf20-0814.mwcnf,6120,6120,1639,1639,10000,0.99
wuf20-91-M wuf20-0814.mwcnf,6120,6120,11031,11031,10000,0.999
wuf20-91-M wuf20-0814.mwcnf,6120,6120,15132,15132,10000,0.999
wuf20-91-M wuf20-0814.mwcnf,6120,6120,9174,9174,10000,0.999
wuf20-91-M wuf20-0814.mwcnf,6120,6120,9149,9149,10000,0.999
wuf20-91-M wuf20-0814.mwcnf,6120,6120,2,2,10000,0.999
wuf20-91-M wuf20-0814.mwcnf,6120,6120,16,16,10000,0.999
wuf20-91-M wuf20-0814.mwcnf,6120,6120,12728,12728,10000,0.999
wuf20-91-M wuf20-0814.mwcnf,6120,6120,10470,10470,10000,0.999
wuf20-91-M wuf20-0814.mwcnf,6120,6120,4506,4506,10000,0.999
wuf20-91-M wuf20-0814.mwcnf,6120,6120,8936,8936,10000,0.999
wuf20-91-M wuf20-0814.mwcnf,6120,6120,3960,0,100000,0.9
wuf20-91-M wuf20-0814.mwcnf,6120,6120,753,753,100000,0.9
